Episode_ID,Start_Time,End_Time,Total_Steps,Cumulative_Reward,Average_Reward,Max_Reward,Min_Reward,Solved,Checkpoint_Saved,Goal_Scored,Notes
2244,1742518280.6891685,1742518287.3242888,724,-1490.1412706265107,-2.0582061748984954,0.13308317458875626,-999.9437014132525,0,No,0,
2245,1742518287.3254771,1742518293.9056296,724,-1490.141270636495,-2.0582061749122857,0.13308317458875596,-999.9437014132652,0,No,0,
2246,1742518293.906559,1742518300.5151222,724,-1490.1412706342855,-2.058206174909234,0.13308317458875626,-999.9437014132624,0,No,0,
2247,1742518300.5177996,1742518307.9226449,818,-1489.5740127989136,-1.8209951256710435,0.13704413678227687,-999.9270289656178,0,No,0,
2248,1742518307.9235315,1742518314.5530906,724,-1490.141270663426,-2.0582061749494835,0.13308317458875618,-999.9437014132997,0,No,0,
2249,1742518314.554081,1742518321.9673398,818,-1489.5740127989231,-1.8209951256710553,0.1370441367822776,-999.9270289656179,0,No,0,
2250,1742518321.9682171,1742518328.5652564,724,-1490.1412706416243,-2.0582061749193707,0.13308317458875618,-999.9437014132717,0,No,0,
2251,1742518328.566248,1742518335.5655882,724,-1490.1412706456563,-2.0582061749249396,0.13308317458875704,-999.9437014132769,0,No,0,
2252,1742518335.5664005,1742518342.2130063,724,-1490.1412706346828,-2.058206174909783,0.13308317458875618,-999.9437014132629,0,No,0,
2253,1742518342.2139635,1742518348.879372,724,-1490.141270630514,-2.058206174904025,0.13308317458875626,-999.9437014132575,0,No,0,
2254,1742518348.8804107,1742518355.53499,724,-1490.1412706300296,-2.0582061749033556,0.13308317458875626,-999.9437014132569,0,No,0,
2255,1742518355.5358586,1742518362.0790684,724,-1490.141270632267,-2.058206174906446,0.13308317458875601,-999.9437014132598,0,No,0,
2256,1742518362.0800703,1742518368.6743088,724,-1490.1412706393962,-2.058206174916293,0.13308317458875704,-999.9437014132689,0,No,0,
2257,1742518368.6804059,1742518375.3591642,724,-1490.1412706362137,-2.058206174911897,0.13308317458875626,-999.9437014132649,0,No,0,
2258,1742518375.3605092,1742518381.9370627,724,-1490.1412706419526,-2.058206174919824,0.1330831745887571,-999.9437014132722,0,No,0,
2259,1742518381.9380236,1742518388.536244,726,-1485.7158169358436,-2.046440519195377,0.17141485061597758,-999.8996086920179,0,No,0,
2260,1742518388.5371168,1742518395.3531399,724,-1490.14127063194,-2.0582061749059943,0.13308317458875626,-999.9437014132593,0,No,0,
2261,1742518395.3541777,1742518402.0164835,724,-1490.1412706424494,-2.0582061749205103,0.13308317458875626,-999.9437014132728,0,No,0,
2262,1742518402.0179052,1742518408.6771646,726,-1485.7158169358472,-2.046440519195382,0.17141485061597023,-999.8996086920179,0,No,0,
2263,1742518408.678367,1742518415.2977047,724,-1490.1412706241144,-2.0582061748951856,0.13308317458875596,-999.9437014132494,0,No,0,
2264,1742518415.2985995,1742518422.8285563,818,-1489.5740127989243,-1.8209951256710566,0.13704413678227753,-999.9270289656179,0,No,0,
2265,1742518422.8294723,1742518429.4228735,724,-1490.1412706405922,-2.058206174917945,0.13308317458875618,-999.9437014132704,0,No,0,
2266,1742518429.426216,1742518436.2638962,726,-1485.7158169358484,-2.0464405191953836,0.17141485061593617,-999.8996086920179,0,No,0,
2267,1742518436.265101,1742518442.914265,724,-1490.1412706308681,-2.058206174904514,0.1330831745887571,-999.943701413258,0,No,0,
2268,1742518442.9150286,1742518449.6656291,724,-1490.1412706636274,-2.0582061749497615,0.13308317458875626,-999.9437014132999,0,No,0,
2269,1742518449.6664293,1742518457.4691083,818,-1489.5740127989197,-1.820995125671051,0.13704413678227723,-999.9270289656179,0,No,0,
2270,1742518457.4701593,1742518464.3467708,724,-1490.1412706449514,-2.058206174923966,0.13308317458875624,-999.943701413276,0,No,0,
2271,1742518464.3476083,1742518471.8509421,818,-1489.5740127989143,-1.8209951256710444,0.13704413678227687,-999.9270289656178,0,No,0,
2272,1742518471.851696,1742518479.7092984,724,-1490.1412706300364,-2.0582061749033653,0.13308317458875626,-999.9437014132569,0,No,0,
2273,1742518479.7102773,1742518486.753144,724,-1490.1412706300694,-2.0582061749034106,0.13308317458875626,-999.9437014132569,0,No,0,
2274,1742518486.7543828,1742518492.6986685,724,-1490.1412706457975,-2.0582061749251346,0.13308317458875626,-999.943701413277,0,No,0,
2275,1742518492.6995358,1742518498.4243915,724,-1490.1412706229512,-2.058206174893579,0.13308317458875593,-999.9437014132478,0,No,0,
2276,1742518498.425241,1742518505.061038,818,-1489.5740127989213,-1.820995125671053,0.13704413678227692,-999.9270289656179,0,No,0,
2277,1742518505.0617442,1742518510.727792,726,-1485.715816935852,-2.0464405191953885,0.17141485061592104,-999.8996086920179,0,No,0,
2278,1742518510.7286735,1742518516.3274014,726,-1485.7158169358556,-2.0464405191953934,0.1714148506159502,-999.8996086920179,0,No,0,
2279,1742518516.3283594,1742518521.9531255,724,-1490.1412706520716,-2.0582061749338005,0.13308317458875626,-999.9437014132851,0,No,0,
2280,1742518521.9546678,1742518527.7394645,724,-1490.1412706516442,-2.0582061749332103,0.13308317458875593,-999.9437014132845,0,No,0,
2281,1742518527.7401688,1742518533.8064861,724,-1490.141270642241,-2.058206174920222,0.13308317458875618,-999.9437014132725,0,No,0,
2282,1742518533.8073785,1742518540.428722,724,-1490.1412706273918,-2.0582061748997122,0.13308317458875626,-999.9437014132536,0,No,0,
2283,1742518540.4349988,1742518547.0126982,724,-1490.141270659384,-2.0582061749439005,0.13308317458875618,-999.9437014132944,0,No,0,
2284,1742518547.0136626,1742518553.5251403,724,-1490.1412706211204,-2.0582061748910503,0.13308317458875624,-999.9437014132455,0,No,0,
2285,1742518553.5265298,1742518560.1292992,724,-1490.1412706378683,-2.058206174914183,0.13308317458875618,-999.9437014132669,0,No,0,
2286,1742518560.1302056,1742518566.6624932,724,-1490.1412706377964,-2.0582061749140834,0.13308317458875626,-999.9437014132668,0,No,0,
2287,1742518566.6634161,1742518573.2333105,724,-1490.1412706477158,-2.0582061749277845,0.13308317458875712,-999.9437014132795,0,No,0,
2288,1742518573.234314,1742518579.7928221,726,-1485.715816935847,-2.0464405191953814,0.1714148506159438,-999.8996086920179,0,No,0,
2289,1742518579.7940245,1742518586.3471968,724,-1490.1412706459473,-2.0582061749253415,0.13308317458875601,-999.9437014132773,0,No,0,
2290,1742518586.3485796,1742518592.7793217,724,-1490.1412706356634,-2.0582061749111373,0.13308317458875618,-999.9437014132641,0,No,0,
2291,1742518592.7802143,1742518599.2950318,724,-1490.1412706326394,-2.0582061749069602,0.13308317458875618,-999.9437014132602,0,No,0,
2292,1742518599.296287,1742518605.7711015,726,-1485.7158169358463,-2.0464405191953805,0.17141485061601106,-999.899608692018,0,No,0,
2293,1742518605.7721202,1742518613.228541,818,-1489.574012798916,-1.8209951256710466,0.13704413678227592,-999.9270289656178,0,No,0,
2294,1742518613.2294667,1742518619.756327,724,-1490.14127062735,-2.0582061748996545,0.13308317458875624,-999.9437014132535,0,No,0,
2295,1742518619.7570415,1742518626.3089244,724,-1490.1412706541141,-2.058206174936622,0.13308317458875618,-999.9437014132877,0,No,0,
2296,1742518626.310248,1742518632.7473314,724,-1490.141270633827,-2.0582061749086007,0.13308317458875626,-999.9437014132618,0,No,0,
2297,1742518632.7481372,1742518639.2364898,724,-1490.1412706414433,-2.0582061749191207,0.13308317458875626,-999.9437014132715,0,No,0,
2298,1742518639.2374895,1742518645.7357094,724,-1490.1412706270166,-2.0582061748991944,0.13308317458875618,-999.943701413253,0,No,0,
2299,1742518645.736556,1742518652.2633712,726,-1485.7158169358456,-2.0464405191953796,0.17141485061596656,-999.8996086920179,0,No,0,
2300,1742518652.267697,1742518659.5825682,818,-1489.57401279892,-1.8209951256710513,0.13704413678227714,-999.9270289656179,0,Yes,0,
2301,1742518659.583467,1742518666.8360794,818,-1489.5740127989206,-1.8209951256710522,0.13704413678227723,-999.9270289656179,0,No,0,
2302,1742518666.8370037,1742518673.3564103,724,-1490.1412706349004,-2.0582061749100835,0.13308317458875624,-999.9437014132632,0,No,0,
2303,1742518673.3571517,1742518679.8744013,724,-1490.1412706306028,-2.0582061749041474,0.13308317458875626,-999.9437014132576,0,No,0,
2304,1742518679.8751593,1742518686.354265,724,-1490.1412706258573,-2.058206174897593,0.13308317458875626,-999.9437014132516,0,No,0,
2305,1742518686.355142,1742518693.221004,724,-1490.1412706349945,-2.058206174910213,0.13308317458875618,-999.9437014132633,0,No,0,
2306,1742518693.2225525,1742518699.6994772,724,-1490.1412706373278,-2.0582061749134364,0.1330831745887571,-999.9437014132662,0,No,0,
2307,1742518699.700295,1742518706.3643596,726,-1485.71581693585,-2.0464405191953854,0.17141485061592301,-999.8996086920179,0,No,0,
2308,1742518706.3653855,1742518713.0108035,726,-1485.7158169358556,-2.0464405191953934,0.1714148506159542,-999.8996086920179,0,No,0,
2309,1742518713.0116322,1742518719.6033874,724,-1490.1412706690264,-2.0582061749572187,0.13308317458875618,-999.9437014133067,0,No,0,
2310,1742518719.6043012,1742518726.014083,724,-1490.1412706362141,-2.058206174911898,0.13308317458875618,-999.9437014132649,0,No,0,
2311,1742518726.015238,1742518732.7215035,724,-1490.1412706318565,-2.0582061749058793,0.13308317458875601,-999.9437014132592,0,No,0,
2312,1742518732.7224538,1742518739.3674734,724,-1490.1412706402234,-2.058206174917436,0.1330831745887571,-999.9437014132699,0,No,0,
2313,1742518739.3683786,1742518745.9318728,724,-1490.1412706405356,-2.058206174917867,0.13308317458875626,-999.9437014132703,0,No,0,
2314,1742518745.9326293,1742518752.460961,724,-1490.1412706291012,-2.0582061749020735,0.13308317458875626,-999.9437014132558,0,No,0,
2315,1742518752.4618566,1742518758.9775171,724,-1490.1412706427245,-2.0582061749208904,0.13308317458875626,-999.9437014132732,0,No,0,
2316,1742518758.978332,1742518765.58809,726,-1485.7158169358552,-2.046440519195393,0.1714148506159696,-999.899608692018,0,No,0,
2317,1742518765.588924,1742518772.1791792,724,-1490.1412706447002,-2.058206174923619,0.13308317458875618,-999.9437014132757,0,No,0,
2318,1742518772.179986,1742518778.7517993,724,-1490.141270636371,-2.0582061749121148,0.13308317458875618,-999.943701413265,0,No,0,
2319,1742518778.753015,1742518786.1394472,818,-1489.5740127989206,-1.8209951256710522,0.13704413678227728,-999.9270289656179,0,No,0,
2320,1742518786.1408193,1742518792.7119398,724,-1490.1412706499082,-2.0582061749308123,0.13308317458875596,-999.9437014132824,0,No,0,
2321,1742518792.7132108,1742518799.2224174,724,-1490.1412706479373,-2.05820617492809,0.13308317458875626,-999.9437014132798,0,No,0,
2322,1742518799.2235343,1742518805.9042444,724,-1490.1412706413369,-2.0582061749189737,0.13308317458875626,-999.9437014132714,0,No,0,
2323,1742518805.9052422,1742518812.5212603,724,-1490.141270630301,-2.058206174903731,0.13308317458875626,-999.9437014132573,0,No,0,
2324,1742518812.5223002,1742518819.2167659,726,-1485.7158169358481,-2.046440519195383,0.17141485061597697,-999.8996086920179,0,No,0,
2325,1742518819.217898,1742518825.8439004,724,-1490.1412706374192,-2.0582061749135625,0.13308317458875712,-999.9437014132664,0,No,0,
2326,1742518825.8448586,1742518832.385908,724,-1490.1412706406218,-2.058206174917986,0.13308317458875618,-999.9437014132704,0,No,0,
2327,1742518832.3870249,1742518838.9125707,724,-1490.1412706232684,-2.0582061748940172,0.13308317458875626,-999.9437014132483,0,No,0,
2328,1742518838.9135122,1742518845.4816558,724,-1490.1412706278122,-2.058206174900293,0.13308317458875618,-999.9437014132541,0,No,0,
2329,1742518845.4826465,1742518852.0039742,724,-1490.1412706229926,-2.058206174893636,0.13308317458875626,-999.9437014132479,0,No,0,
2330,1742518852.0050232,1742518858.557983,724,-1490.1412706319009,-2.0582061749059406,0.13308317458875596,-999.9437014132593,0,No,0,
2331,1742518858.5593207,1742518865.7491379,726,-1485.7158169358531,-2.04644051919539,0.17141485061598516,-999.899608692018,0,No,0,
2332,1742518865.7499437,1742518873.8966522,818,-1489.5740127989218,-1.8209951256710535,0.137044136782276,-999.9270289656179,0,No,0,
2333,1742518873.8973725,1742518880.3296468,724,-1490.1412706315514,-2.058206174905458,0.13308317458875624,-999.9437014132589,0,No,0,
2334,1742518880.3305562,1742518886.8617043,724,-1490.1412706390824,-2.0582061749158598,0.13308317458875618,-999.9437014132685,0,No,0,
2335,1742518886.8632972,1742518893.396366,724,-1490.1412706245449,-2.0582061748957803,0.13308317458875626,-999.9437014132499,0,No,0,
2336,1742518893.3974054,1742518899.816886,726,-1485.7158169358481,-2.046440519195383,0.17141485061590547,-999.8996086920178,0,No,0,
2337,1742518899.8178766,1742518906.3084795,724,-1490.1412706324568,-2.0582061749067084,0.13308317458875618,-999.94370141326,0,No,0,
2338,1742518906.3095195,1742518912.8524985,724,-1490.1412706271672,-2.0582061748994023,0.13308317458875618,-999.9437014132533,0,No,0,
2339,1742518912.853497,1742518919.2618327,724,-1490.1412706288006,-2.0582061749016582,0.13308317458875618,-999.9437014132553,0,No,0,
2340,1742518919.2628202,1742518925.8122473,724,-1490.1412706492752,-2.058206174929938,0.13308317458875626,-999.9437014132815,0,No,0,
2341,1742518925.813007,1742518932.2649314,724,-1490.1412706470278,-2.058206174926834,0.13308317458875601,-999.9437014132786,0,No,0,
2342,1742518932.2674208,1742518938.7027721,724,-1490.1412706626465,-2.0582061749484066,0.13308317458875596,-999.9437014132986,0,No,0,
2343,1742518938.7037232,1742518945.314475,724,-1490.141270645909,-2.0582061749252887,0.13308317458875626,-999.9437014132773,0,No,0,
2344,1742518945.3154275,1742518951.775126,724,-1490.1412706378435,-2.0582061749141483,0.13308317458875601,-999.9437014132669,0,No,0,
2345,1742518951.776482,1742518958.2774656,724,-1490.1412706337132,-2.058206174908444,0.13308317458875626,-999.9437014132616,0,No,0,
2346,1742518958.2784667,1742518964.7521622,724,-1490.1412706546573,-2.058206174937372,0.13308317458875626,-999.9437014132884,0,No,0,
2347,1742518964.7531304,1742518971.3656182,724,-1490.1412706403942,-2.0582061749176717,0.13308317458875601,-999.9437014132702,0,No,0,
2348,1742518971.3666952,1742518977.9197989,724,-1490.1412706260608,-2.058206174897874,0.13308317458875626,-999.9437014132518,0,No,0,
2349,1742518977.9206953,1742518984.440207,724,-1490.1412706342574,-2.0582061749091953,0.1330831745887571,-999.9437014132624,0,No,0,
2350,1742518984.4410925,1742518990.9662879,724,-1490.14127064485,-2.058206174923826,0.13308317458875618,-999.9437014132759,0,No,0,
2351,1742518990.9671686,1742518997.46397,724,-1490.1412706685073,-2.058206174956502,0.13308317458875618,-999.943701413306,0,No,0,
2352,1742518997.4649615,1742519004.2345512,724,-1490.1412706373694,-2.0582061749134937,0.13308317458875626,-999.9437014132664,0,No,0,
2353,1742519004.2359521,1742519010.7974908,724,-1490.1412706423887,-2.0582061749204263,0.13308317458875618,-999.9437014132727,0,No,0,
2354,1742519010.7983944,1742519019.5260708,818,-1489.5740127989197,-1.820995125671051,0.13704413678227728,-999.9270289656179,0,No,0,
2355,1742519019.526916,1742519027.1399803,818,-1489.5740127989143,-1.8209951256710444,0.13704413678227714,-999.9270289656178,0,No,0,
2356,1742519027.1408994,1742519033.682696,724,-1490.1412706605615,-2.058206174945527,0.13308317458875601,-999.9437014132959,0,No,0,
2357,1742519033.6837082,1742519040.2390692,724,-1490.1412706233234,-2.058206174894093,0.1330831745887571,-999.9437014132484,0,No,0,
2358,1742519040.240382,1742519047.306102,724,-1490.14127064437,-2.058206174923163,0.13308317458875601,-999.9437014132752,0,No,0,
2359,1742519047.3069918,1742519053.827667,724,-1490.141270661305,-2.058206174946554,0.13308317458875626,-999.9437014132968,0,No,0,
2360,1742519053.828668,1742519060.3514225,724,-1490.1412706407982,-2.0582061749182294,0.13308317458875626,-999.9437014132707,0,No,0,
2361,1742519060.3523095,1742519066.9782035,724,-1490.1412706349568,-2.0582061749101612,0.13308317458875626,-999.9437014132633,0,No,0,
2362,1742519066.9795153,1742519074.2970886,818,-1489.5740127989175,-1.8209951256710482,0.13704413678227714,-999.9270289656179,0,No,0,
2363,1742519074.2982454,1742519080.7144105,724,-1490.1412706538254,-2.058206174936223,0.13308317458875618,-999.9437014132873,0,No,0,
2364,1742519080.715464,1742519087.2415373,724,-1490.1412706528943,-2.058206174934937,0.13308317458875626,-999.9437014132861,0,No,0,
2365,1742519087.242517,1742519093.7191799,724,-1490.1412706340177,-2.058206174908864,0.13308317458875626,-999.943701413262,0,No,0,
2366,1742519093.7201529,1742519100.2879708,724,-1490.141270635274,-2.0582061749105995,0.13308317458875624,-999.9437014132636,0,No,0,
2367,1742519100.2887537,1742519106.8875847,724,-1490.1412706502808,-2.058206174931327,0.13308317458875624,-999.9437014132828,0,No,0,
2368,1742519106.888598,1742519113.3648884,724,-1490.1412706355013,-2.0582061749109135,0.13308317458875624,-999.943701413264,0,No,0,
2369,1742519113.36613,1742519119.987565,724,-1490.141270661625,-2.0582061749469958,0.13308317458875626,-999.9437014132973,0,No,0,
2370,1742519119.9884005,1742519126.5304546,724,-1490.1412706305002,-2.0582061749040057,0.13308317458875618,-999.9437014132575,0,No,0,
2371,1742519126.5327978,1742519132.9414105,724,-1490.1412706394958,-2.058206174916431,0.13308317458875626,-999.943701413269,0,No,0,
2372,1742519132.942378,1742519139.4636183,724,-1490.1412706460965,-2.0582061749255476,0.13308317458875626,-999.9437014132775,0,No,0,
2373,1742519139.4644966,1742519146.0419703,724,-1490.1412706438402,-2.0582061749224314,0.13308317458875618,-999.9437014132745,0,No,0,
2374,1742519146.0427246,1742519152.5231633,724,-1490.1412706215363,-2.0582061748916245,0.13308317458875626,-999.9437014132461,0,No,0,
2375,1742519152.5245209,1742519159.02949,724,-1490.141270645167,-2.0582061749242637,0.1330831745887571,-999.9437014132762,0,No,0,
2376,1742519159.0304432,1742519165.6301022,724,-1490.1412706441515,-2.0582061749228613,0.13308317458875626,-999.943701413275,0,No,0,
2377,1742519165.6316202,1742519172.274581,726,-1485.7158169358593,-2.0464405191953983,0.17141485061592188,-999.8996086920179,0,No,0,
2378,1742519172.27553,1742519178.8148746,724,-1490.1412706378787,-2.058206174914197,0.13308317458875618,-999.9437014132669,0,No,0,
2379,1742519178.8157983,1742519185.3198533,726,-1485.7158169358488,-2.046440519195384,0.1714148506159423,-999.8996086920179,0,No,0,
2380,1742519185.320844,1742519191.7902412,724,-1490.141270634711,-2.058206174909822,0.13308317458875704,-999.9437014132629,0,No,0,
2381,1742519191.7911212,1742519198.3150742,724,-1490.1412706462525,-2.058206174925763,0.13308317458875618,-999.9437014132776,0,No,0,
2382,1742519198.3159766,1742519205.5594294,724,-1490.1412706431454,-2.0582061749214717,0.13308317458875618,-999.9437014132736,0,No,0,
2383,1742519205.5604222,1742519212.0795648,724,-1490.1412706299145,-2.058206174903197,0.13308317458875626,-999.9437014132567,0,No,0,
2384,1742519212.0805519,1742519218.6013308,724,-1490.1412706421215,-2.0582061749200573,0.1330831745887571,-999.9437014132724,0,No,0,
2385,1742519218.6022735,1742519225.0197906,724,-1490.1412706599617,-2.0582061749446985,0.13308317458875626,-999.9437014132951,0,No,0,
2386,1742519225.020701,1742519231.6484256,724,-1490.1412706596177,-2.0582061749442233,0.13308317458875626,-999.9437014132948,0,No,0,
2387,1742519231.6495836,1742519238.1653953,724,-1490.141270645992,-2.0582061749254033,0.13308317458875601,-999.9437014132774,0,No,0,
2388,1742519238.166359,1742519244.7272947,724,-1490.1412706421756,-2.058206174920132,0.13308317458875601,-999.9437014132725,0,No,0,
2389,1742519244.7281644,1742519251.2839813,726,-1485.7158169358445,-2.0464405191953783,0.17141485061593542,-999.8996086920178,0,No,0,
2390,1742519251.2849581,1742519258.6292822,818,-1489.5740127989243,-1.8209951256710566,0.13704413678227764,-999.9270289656179,0,No,0,
2391,1742519258.6301882,1742519265.0688717,726,-1485.7158169358436,-2.046440519195377,0.17141485061599715,-999.8996086920179,0,No,0,
2392,1742519265.0699775,1742519271.5561311,724,-1490.1412706456595,-2.058206174924944,0.13308317458875712,-999.9437014132769,0,No,0,
2393,1742519271.5570261,1742519278.1186714,724,-1490.1412706486326,-2.0582061749290506,0.13308317458875626,-999.9437014132807,0,No,0,
2394,1742519278.1194396,1742519284.671715,724,-1490.1412706538395,-2.058206174936242,0.13308317458875624,-999.9437014132873,0,No,0,
2395,1742519284.6727028,1742519291.444085,724,-1490.141270641868,-2.0582061749197074,0.13308317458875618,-999.943701413272,0,No,0,
2396,1742519291.4450037,1742519297.9005241,724,-1490.1412706479866,-2.0582061749281584,0.13308317458875624,-999.9437014132799,0,No,0,
2397,1742519297.9013042,1742519305.287385,818,-1489.574012798921,-1.8209951256710526,0.13704413678227714,-999.9270289656179,0,No,0,
2398,1742519305.2882419,1742519311.9791396,726,-1485.715816935849,-2.0464405191953845,0.17141485061595554,-999.8996086920179,0,No,0,
2399,1742519311.9803865,1742519319.2913685,818,-1489.5740127989181,-1.820995125671049,0.13704413678227678,-999.9270289656179,0,No,0,
2400,1742519319.3025756,1742519326.004058,724,-1490.1412706285946,-2.0582061749013736,0.13308317458875626,-999.9437014132551,0,Yes,0,
2401,1742519326.00552,1742519332.5964682,724,-1490.1412706439571,-2.0582061749225926,0.13308317458875626,-999.9437014132747,0,No,0,
2402,1742519332.5972548,1742519339.0748363,724,-1490.1412706453966,-2.058206174924581,0.13308317458875626,-999.9437014132766,0,No,0,
2403,1742519339.075705,1742519345.5266416,724,-1490.1412706308045,-2.0582061749044263,0.13308317458875601,-999.9437014132579,0,No,0,
2404,1742519345.5276904,1742519352.6130528,724,-1490.1412706616047,-2.058206174946968,0.13308317458875601,-999.9437014132973,0,No,0,
2405,1742519352.6143281,1742519360.0993993,818,-1489.574012798918,-1.8209951256710488,0.13704413678227687,-999.9270289656179,0,No,0,
2406,1742519360.1002793,1742519366.8025615,724,-1490.141270628058,-2.0582061749006324,0.13308317458875618,-999.9437014132544,0,No,0,
2407,1742519366.8035526,1742519373.4685724,726,-1485.7158169358468,-2.0464405191953814,0.17141485061594663,-999.8996086920179,0,No,0,
2408,1742519373.469808,1742519380.1004293,726,-1485.7158169358481,-2.046440519195383,0.17141485061593423,-999.8996086920179,0,No,0,
2409,1742519380.1013923,1742519386.5713105,724,-1490.141270643699,-2.0582061749222365,0.1330831745887571,-999.9437014132744,0,No,0,
2410,1742519386.5745344,1742519393.2712,724,-1490.1412706546746,-2.058206174937396,0.13308317458875618,-999.9437014132884,0,No,0,
2411,1742519393.271927,1742519400.220328,724,-1490.1412706411434,-2.0582061749187064,0.13308317458875618,-999.9437014132711,0,No,0,
2412,1742519400.221287,1742519406.8668423,724,-1490.1412706273334,-2.058206174899632,0.13308317458875601,-999.9437014132535,0,No,0,
2413,1742519406.8677323,1742519413.5166366,724,-1490.1412706393503,-2.0582061749162297,0.13308317458875618,-999.9437014132689,0,No,0,
2414,1742519413.5181003,1742519420.0525556,724,-1490.1412706348935,-2.0582061749100737,0.13308317458875626,-999.9437014132632,0,No,0,
2415,1742519420.0535233,1742519426.5958564,724,-1490.1412706362191,-2.0582061749119047,0.13308317458875624,-999.9437014132649,0,No,0,
2416,1742519426.5966587,1742519433.155353,724,-1490.1412706567462,-2.058206174940257,0.13308317458875601,-999.943701413291,0,No,0,
2417,1742519433.1565914,1742519439.6664658,724,-1490.141270629121,-2.058206174902101,0.13308317458875626,-999.9437014132558,0,No,0,
2418,1742519439.6673644,1742519446.3123379,724,-1490.1412706317508,-2.058206174905733,0.13308317458875626,-999.9437014132591,0,No,0,
2419,1742519446.3131547,1742519452.8530316,724,-1490.1412706474741,-2.0582061749274505,0.13308317458875618,-999.9437014132792,0,No,0,
2420,1742519452.8539152,1742519459.3060067,724,-1490.1412706409214,-2.0582061749184,0.13308317458875626,-999.9437014132709,0,No,0,
2421,1742519459.3070052,1742519465.8858058,724,-1490.141270648969,-2.0582061749295155,0.13308317458875624,-999.9437014132811,0,No,0,
2422,1742519465.8869298,1742519472.4748778,724,-1490.1412706295996,-2.058206174902762,0.13308317458875624,-999.9437014132563,0,No,0,
2423,1742519472.4757824,1742519479.059723,724,-1490.1412706399326,-2.058206174917034,0.13308317458875601,-999.9437014132695,0,No,0,
2424,1742519479.0606449,1742519485.5417192,724,-1490.1412706277938,-2.058206174900268,0.13308317458875601,-999.9437014132541,0,No,0,
2425,1742519485.5426705,1742519492.1638057,724,-1490.1412706250994,-2.0582061748965463,0.13308317458875618,-999.9437014132507,0,No,0,
2426,1742519492.164666,1742519498.7371652,724,-1490.1412706409253,-2.0582061749184053,0.13308317458875712,-999.9437014132709,0,No,0,
2427,1742519498.737979,1742519505.333059,724,-1490.1412706295419,-2.0582061749026823,0.13308317458875626,-999.9437014132562,0,No,0,
2428,1742519505.3339741,1742519511.8772974,724,-1490.1412706329502,-2.0582061749073897,0.1330831745887571,-999.9437014132607,0,No,0,
2429,1742519511.8780162,1742519518.4522939,724,-1490.141270647866,-2.0582061749279914,0.13308317458875626,-999.9437014132797,0,No,0,
2430,1742519518.4533887,1742519524.921648,724,-1490.1412706214917,-2.058206174891563,0.13308317458875618,-999.943701413246,0,No,0,
2431,1742519524.9224916,1742519531.4199588,724,-1490.1412706250653,-2.0582061748964993,0.13308317458875626,-999.9437014132506,0,No,0,
2432,1742519531.421477,1742519537.9949627,724,-1490.1412706431495,-2.058206174921477,0.13308317458875601,-999.9437014132736,0,No,0,
2433,1742519537.995873,1742519544.6184723,726,-1485.7158169358486,-2.0464405191953836,0.17141485061595615,-999.8996086920179,0,No,0,
2434,1742519544.6195805,1742519551.2343285,724,-1490.1412706273047,-2.0582061748995923,0.13308317458875601,-999.9437014132535,0,No,0,
2435,1742519551.2352238,1742519557.7993774,724,-1490.141270642641,-2.058206174920775,0.13308317458875626,-999.9437014132731,0,No,0,
2436,1742519557.800132,1742519564.384663,724,-1490.1412706407002,-2.0582061749180944,0.1330831745887571,-999.9437014132706,0,No,0,
2437,1742519564.3871195,1742519570.8674803,724,-1490.1412706449873,-2.0582061749240155,0.13308317458875735,-999.943701413276,0,No,0,
2438,1742519570.8686159,1742519577.3323524,724,-1490.1412706551343,-2.058206174938031,0.13308317458875618,-999.943701413289,0,No,0,
2439,1742519577.3336473,1742519583.8380134,724,-1490.1412706311469,-2.058206174904899,0.13308317458875712,-999.9437014132584,0,No,0,
2440,1742519583.8389275,1742519590.4077373,724,-1490.141270661483,-2.0582061749468,0.13308317458875626,-999.943701413297,0,No,0,
2441,1742519590.4086359,1742519596.9604378,724,-1490.1412706374742,-2.0582061749136384,0.13308317458875601,-999.9437014132665,0,No,0,
2442,1742519596.961294,1742519603.9515414,724,-1490.141270635625,-2.058206174911084,0.13308317458875626,-999.9437014132641,0,No,0,
2443,1742519603.9529026,1742519610.4445505,724,-1490.1412706363174,-2.0582061749120406,0.13308317458875626,-999.943701413265,0,No,0,
2444,1742519610.445339,1742519617.8985806,818,-1489.5740127989204,-1.820995125671052,0.13704413678227736,-999.9270289656179,0,No,0,
2445,1742519617.8995461,1742519624.4609694,724,-1490.141270644932,-2.0582061749239395,0.13308317458875618,-999.943701413276,0,No,0,
2446,1742519624.4622803,1742519631.5768409,724,-1490.1412706478802,-2.0582061749280114,0.13308317458875626,-999.9437014132798,0,No,0,
2447,1742519631.577803,1742519638.482526,724,-1490.1412706531457,-2.0582061749352842,0.13308317458875626,-999.9437014132865,0,No,0,
2448,1742519638.4836407,1742519645.0508573,724,-1490.141270654724,-2.058206174937464,0.13308317458875626,-999.9437014132885,0,No,0,
2449,1742519645.0519006,1742519651.6791964,724,-1490.1412706255453,-2.058206174897162,0.13308317458875618,-999.9437014132512,0,No,0,
2450,1742519651.6803522,1742519658.230811,724,-1490.1412706278168,-2.0582061749002993,0.13308317458875618,-999.9437014132541,0,No,0,
2451,1742519658.231918,1742519664.7508547,724,-1490.1412706472522,-2.058206174927144,0.13308317458875626,-999.943701413279,0,No,0,
